1.15,0.857917,2.07627,0.957262,0.00227906,0.0244043,0.104185,-0.00465822,-0.314805,0.028765,-0.608319,0.564775,-0.351188,0.433179,0.857793,2.07663,0.956903,-0.00031,-0.000161,0.000783,-0.625601,0.544559,-0.360707,0.426578,-0.00488692,0.0314159,0.0781908
3.75,0.856415,2.07438,0.958551,0.0600864,-0.0503947,0.356881,-0.858037,0.0855265,1.72016,-0.608689,0.564382,-0.354985,0.430066,0.858088,2.07511,0.959158,0.001856,0.005574,0.006817,-0.625237,0.544138,-0.360909,0.427477,0.0146608,0.00942478,-0.0215723
4.45,0.902401,2.04449,0.946061,0.222432,-0.0416669,0.729581,0.340239,-0.340599,-0.339041,-0.586051,0.560905,-0.369819,0.452949,0.891759,2.09249,1.00074,0.160608,0.081084,0.287141,-0.608198,0.541955,-0.373489,0.443717,0.0020944,0.217468,0.0293913
4.65,0.96301,1.9943,0.934639,0.177982,-0.0519004,0.799498,-0.66462,0.107084,0.793421,-0.583962,0.557796,-0.373533,0.456427,0.924172,2.10817,1.07163,0.148173,0.072046,0.344738,-0.603586,0.539575,-0.376291,0.450496,-0.0167552,0.0652753,-0.0474031
5.2,1.00597,2.01454,0.971841,0.0737837,-0.0658042,0.511489,-1.52791,-0.169418,0.134699,-0.593097,0.560524,-0.366992,0.446504,0.977391,2.13539,1.07977,0.05523,0.026877,0.011522,-0.607573,0.54023,-0.373734,0.446463,0.0132645,-0.095295,0.00705113
5.9,0.948612,2.06382,1.00031,0.149126,-0.0746822,0.722656,-0.18238,-0.0716411,1.92641,-0.612368,0.564942,-0.35816,0.421388,1.00142,2.13477,1.15691,0.078524,-0.003404,0.170951,-0.625777,0.544644,-0.366072,0.421614,-0.107512,-0.0289725,-0.187029
6.15,0.990246,2.0304,0.987625,0.233233,-0.0171935,0.734995,-0.069653,-0.294534,-1.65871,-0.605148,0.560556,-0.370892,0.426629,1.03055,2.14563,1.20212,0.145954,0.089265,0.17705,-0.623326,0.538446,-0.380627,0.420314,-0.0788889,0.0568977,0.17181
6.4,0.949416,2.06962,1.0127,0.233433,-0.0291116,0.719365,-0.952595,0.353509,1.07667,-0.572537,0.58817,-0.382113,0.424555,1.06992,2.17182,1.2421,0.161979,0.109212,0.135577,-0.590695,0.567052,-0.391559,0.419777,-0.374199,0.0548033,0.258379
6.6,0.980684,2.0399,0.997475,0.221701,-0.0385704,0.701827,0.527566,0.383134,1.34042,-0.544453,0.6175,-0.397824,0.40497,1.10337,2.19266,1.26532,0.167385,0.108072,0.097581,-0.560467,0.59656,-0.409756,0.402607,-0.410501,-0.0471239,0.159244
6.9,1.02544,1.99918,0.968203,0.219119,-0.0343794,0.710541,0.657171,-0.235445,-2.14052,-0.52092,0.64055,-0.413294,0.384091,1.15359,2.22769,1.29305,0.176813,0.12303,0.082649,-0.533702,0.6197,-0.42784,0.384822,-0.172439,0.0261799,0.105488
7.2,1.06605,1.95762,0.943558,0.217351,-0.0738095,0.680352,0.213972,0.0658072,-0.14002,-0.496902,0.664737,-0.428395,0.357338,1.20616,2.25941,1.30769,0.177352,0.090191,0.017324,-0.506706,0.645047,-0.442773,0.3621,-0.386067,0.0261799,0.148772
7.4,1.09143,1.93236,0.9268,0.221286,-0.085219,0.659063,0.425836,-0.316279,0.308594,-0.46493,0.689102,-0.446878,0.330573,1.24189,2.27629,1.30618,0.182688,0.081543,-0.02448,-0.473501,0.670954,-0.461023,0.336266,-0.550826,0.00174533,0.250001
7.55,1.11144,1.91236,0.913664,0.222024,-0.0770183,0.642871,-0.117378,-0.733929,-1.56936,-0.434941,0.710645,-0.45909,0.308297,1.26982,2.28905,1.30073,0.190005,0.090776,-0.050388,-0.442343,0.693163,-0.474701,0.313873,-0.576657,0.0659734,0.223472
