4.3,0.873001,2.06475,0.950909,0.205583,0.100103,0.54732,1.82725,0.704424,-1.14767,-0.602098,0.551035,-0.360078,0.451866,0.8711,2.08166,0.97066,0.110125,0.057803,0.122405,-0.613847,0.543196,-0.370432,0.436932,0.0487994,0.238621,0.0337198
4.45,0.881744,2.0694,0.98766,0.236754,0.107171,0.730259,0.336406,-0.307369,-0.337751,-0.594901,0.549212,-0.364183,0.46025,0.891759,2.09249,1.00074,0.160608,0.081084,0.287141,-0.608198,0.541955,-0.373489,0.443717,0.000628319,0.22047,0.0253422
4.65,0.904315,2.08379,1.06253,0.189072,0.0999373,0.800114,-0.685742,0.10644,0.792067,-0.592711,0.546159,-0.367792,0.463823,0.924172,2.10817,1.07163,0.148173,0.072046,0.344738,-0.603586,0.539575,-0.376291,0.450496,-0.0182212,0.0682773,-0.0514523
4.8,0.919363,2.08812,1.09519,0.14715,0.0923121,0.488151,-0.215448,1.19283,-0.823791,-0.594967,0.546043,-0.36788,0.460994,0.943973,2.11759,1.10045,0.116855,0.061521,0.029504,-0.604081,0.538607,-0.377782,0.449744,-0.000767945,-0.0504051,-0.00816814
5.5,0.96279,2.103,1.11639,0.0559843,0.0946031,0.647911,-0.909884,-0.0570136,0.147406,-0.604555,0.549575,-0.359787,0.450593,0.989759,2.13904,1.10111,0.022675,-0.001535,0.121432,-0.608222,0.540215,-0.37361,0.445701,0.0257611,-0.00572468,0.0393048
6.15,1.01857,2.07229,1.20503,0.214335,0.168075,0.735519,-0.0722561,-0.281003,-1.65825,-0.613437,0.548746,-0.365677,0.434573,1.03055,2.14563,1.20212,0.145954,0.089265,0.17705,-0.623326,0.538446,-0.380627,0.420314,-0.080355,0.0598997,0.167761
6.25,1.03848,2.05847,1.19976,0.222338,0.178188,0.731153,0.426604,-0.504677,-0.67509,-0.601285,0.558302,-0.366108,0.438999,1.0457,2.1557,1.21899,0.154169,0.114438,0.163168,-0.612211,0.547713,-0.381975,0.423442,-0.155753,0.0843343,0.259914
6.4,1.01332,2.08195,1.21375,0.211438,0.160816,0.719905,-0.980306,0.343089,1.07452,-0.5817,0.576345,-0.376808,0.432975,1.06992,2.17182,1.2421,0.161979,0.109212,0.135577,-0.590695,0.567052,-0.391559,0.419777,-0.375665,0.0578053,0.254329
6.6,1.05014,2.05864,1.19983,0.197502,0.155318,0.702369,0.50166,0.425605,1.34007,-0.554188,0.606262,-0.39271,0.413644,1.10337,2.19266,1.26532,0.167385,0.108072,0.097581,-0.560467,0.59656,-0.409756,0.402607,-0.411968,-0.0441219,0.155195
6.7,1.06749,2.04713,1.19196,0.18263,0.165817,0.710436,0.337018,0.591848,-0.468564,-0.543862,0.616606,-0.398971,0.405997,1.11993,2.20373,1.27528,0.160572,0.116385,0.09954,-0.548502,0.607076,-0.41721,0.395652,-0.314927,0.0312763,0.123779
