3.75,0.506677,1.9224,1.00144,0.122636,-0.0189959,0.463093,-0.045913,0.339374,0.613899,-0.394779,0.716805,-0.503067,0.277965,0.504714,1.93383,1.0039,0.087463,0.020374,0.175511,-0.408329,0.71414,-0.503263,0.264569,-0.0341386,0.0950157,0.0680678
3.85,0.512564,1.90112,1.00336,0.112548,-0.0240354,0.505458,0.0809193,-0.499892,-0.99416,-0.392883,0.716088,-0.505519,0.278047,0.513891,1.93629,1.02392,0.096362,0.022619,0.214026,-0.405021,0.713422,-0.505945,0.266471,-0.0487994,0.0133343,-0.0136136
3.95,0.531196,1.89825,1.02024,0.108075,-0.0113727,0.5409,0.0208381,-0.926144,-1.79721,-0.391152,0.714602,-0.50875,0.278419,0.523774,1.93924,1.04703,0.106882,0.037362,0.24263,-0.403353,0.711812,-0.509448,0.266631,-0.0180816,0.0985064,-0.0638791
4.1,0.555762,1.89868,1.05415,0.102864,0.016187,0.565385,0.51638,-0.930657,-0.994701,-0.391701,0.713655,-0.510247,0.277334,0.540731,1.94683,1.08456,0.124402,0.070278,0.253461,-0.404396,0.711024,-0.510849,0.264466,0.0761662,0.0831475,0.0359538
4.3,0.535125,1.94741,1.10304,0.0965162,0.0485609,0.733007,0.532405,-0.502237,-0.270196,-0.405276,0.708481,-0.499443,0.290452,0.56862,1.96624,1.1481,0.157887,0.110035,0.401433,-0.41814,0.706146,-0.5001,0.276437,0.337966,-0.166784,-0.0701622
4.45,0.501142,1.99317,1.13757,0.0932929,0.0460355,0.700823,-0.614446,-0.231025,-0.11321,-0.428388,0.700144,-0.486352,0.299573,0.59432,1.98337,1.20715,0.186988,0.116358,0.35675,-0.441685,0.698171,-0.485724,0.285559,0.32889,-0.00551524,-0.239808
4.7,0.583663,2.02461,1.14848,0.109397,0.0178069,0.513122,1.42214,-1.52841,-3.84881,-0.456458,0.679822,-0.479069,0.316197,0.649845,2.01083,1.27102,0.248131,0.103243,0.155401,-0.470834,0.677881,-0.476636,0.302674,0.170414,0.145979,-0.117635
4.95,0.655143,2.0598,1.18062,0.11305,0.0434845,0.591233,-1.06908,0.40214,0.534024,-0.467813,0.667515,-0.478868,0.325976,0.719898,2.04072,1.31077,0.302763,0.139281,0.200426,-0.483389,0.665328,-0.475899,0.31176,0.0775624,-0.0271573,-0.0471239
5.15,0.68292,2.09084,1.25539,0.0861853,0.0571113,0.703396,-0.207357,-0.207893,-0.0480849,-0.46795,0.658715,-0.486121,0.332872,0.782287,2.07079,1.36105,0.313876,0.165147,0.297522,-0.483286,0.655942,-0.483652,0.319774,-0.0117984,0.274436,-0.161617
5.3,0.7121,2.10341,1.32211,0.0489441,0.110896,0.823635,-0.969845,-0.0478336,2.54069,-0.471386,0.656775,-0.488472,0.328386,0.827908,2.10034,1.41113,0.292643,0.236686,0.399717,-0.487452,0.649212,-0.492177,0.314128,-0.057177,-0.130481,-0.146259
5.4,0.728528,2.11945,1.37859,0.0493323,0.151887,0.961781,0.434393,0.198229,0.311924,-0.474502,0.660585,-0.483722,0.323246,0.857072,2.12736,1.45735,0.2959,0.304894,0.533426,-0.492125,0.650546,-0.490781,0.306165,-0.0138928,-0.030648,-0.0436332
5.55,0.750702,2.16015,1.48601,0.0568601,0.18823,1.12651,0.00278711,0.142559,1.64558,-0.469602,0.668163,-0.471702,0.33246,0.902847,2.18078,1.55082,0.319675,0.401113,0.683903,-0.489723,0.656493,-0.481988,0.311248,0.161338,-0.0278555,0.10088
5.7,0.758415,2.23875,1.58394,0.0403234,0.174919,1.00115,0.0568221,-0.885206,-2.49946,-0.474679,0.66452,-0.465714,0.340886,0.951309,2.24482,1.64767,0.323982,0.445794,0.557688,-0.494618,0.653986,-0.474484,0.320187,0.195547,0.0517316,0.0792379
